time,imbalance Delta=5J,imbalance Delta=10J,imbalance Delta=15J,imbalance Delta=20J,imbalance Delta=30J,imbalance Delta=50J
0.8808808808808809,0.20625951548759675,0.3377842104531636,0.38382258016789467,0.40290982079313586,0.41767767146914375,0.425638218079431
0.9009009009009009,0.2013617365258481,0.33399102193571917,0.38080920552533715,0.4002694012702174,0.41534457402528613,0.4234773679699493
0.9209209209209209,0.19655463567425774,0.3302207742897808,0.3778045797059238,0.39763371094430694,0.4130138847777183,0.42131796648164255
0.9409409409409409,0.1918374125954547,0.326474076803108,0.37480931212371404,0.39500332504032626,0.410686144591758,0.41916053414196386
0.960960960960961,0.18720921993685824,0.3227514917247465,0.3718239730004795,0.3923787824392371,0.40836185995152835,0.4170055580624141
0.980980980980981,0.18266916782907788,0.3190535370362645,0.36884909577165753,0.3897605879758042,0.4060415051875996,0.414853494132551
1.001001001001001,0.1782163280868089,0.3153806890435181,0.3658851793267781,0.38714921457475343,0.40372552454557376,0.4127047690561753
1.021021021021021,0.17384973813143786,0.3117333848019659,0.36293269009681206,0.3845451052376181,0.40141433410778904,0.41055978224180445
1.0410410410410411,0.1695684046532406,0.3081120243875484,0.3599920639999189,0.3819486748915814,0.3991083235793479,0.4084189075585914
1.0610610610610611,0.16537130702982217,0.3045169730242037,0.3570637082561522,0.37936031211072796,0.39680785794878154,0.4062824949679526
1.0810810810810811,0.1612574005163132,0.3009485630782194,0.35414800308084443,0.37678038071928893,0.39451327903284616,0.4041508720403518
1.1011011011011012,0.15722561922178105,0.2974070959288421,0.3512453032656316,0.3742092212857092,0.3922249069141856,0.4020243453659379
1.1211211211211212,0.15327487888534191,0.29389284372382907,0.34835593965536954,0.37164715251566255,0.38994304127991847,0.39990320186704925
1.1411411411411412,0.1494040794645642,0.2904060510279581,0.34548022052854854,0.36909447255151007,0.38766796266855374,0.39778771001995833
1.1611611611611612,0.14561210754790596,0.2869469363719091,0.3426184328882178,0.36655146018509854,0.3853999336320724,0.395678120992656
1.1811811811811812,0.14189783860216917,0.28351569370835095,0.3397708436698862,0.3640183759902614,0.3831391998194676,0.39357466970493177
1.2012012012012012,0.13826013906522663,0.28011249378156283,0.3369377008723661,0.36149546338089217,0.3808859909875358,0.391477575816522
1.2212212212212212,0.13469786829361471,0.2767374854164358,0.33411923461705895,0.3589829495999908,0.37864052194428166,0.38938704464864626
1.2412412412412412,0.13120988037396336,0.2733907967322626,0.33131565814076824,0.35648104664467933,0.376402993429851,0.38730326804383114
1.2612612612612613,0.12779502580666524,0.2700725362863226,0.3285271687267251,0.3539899521317852,0.3741735929395516,0.38522642516854255
1.2812812812812813,0.12445215306964476,0.2667827941518984,0.32575394857816237,0.35150985010824504,0.371952495493152,0.3831566832628004
1.3013013013013013,0.12118011006959545,0.2635216429350145,0.3229961656384372,0.34904091181024766,0.3697398643543287,0.3810941983406182
1.3213213213213213,0.11797774548758783,0.26028913873388043,0.3202539743614009,0.34658329637474344,0.3675358517038406,0.37903911584482086
1.3413413413413413,0.11484391002551966,0.25708532204472617,0.31752751643543814,0.344137151506661,0.36534059926972384,0.3769915712595156
1.3613613613613613,0.11177745755948065,0.2539102186174543,0.3148169214643376,0.3417026141049283,0.36315423891755894,0.3749516906832421
1.3813813813813813,0.10877724620572321,0.2507638402642818,0.3121223076079196,0.339279810850155,0.3609768932036209,0.3729195913655971
1.4014014014014013,0.10584213930458918,0.24764618562432747,0.30944378218513435,0.33686885875661954,0.35880867589351934,0.3708953822099118
1.4214214214214214,0.10297100632740674,0.2445572408868806,0.306781442242132,0.33446986569100523,0.3566496924487262,0.3688791642443704
1.4414414414414414,0.10016272371107443,0.24149698047590112,0.30413537508763605,0.3320829308601495,0.35450004048322026,0.3668710310637714
1.4614614614614614,0.09741617562476074,0.23846536769811918,0.3015056587977684,0.32970814526990094,0.3523598101923021,0.36487106924397295
1.4814814814814814,0.09473025467287699,0.23546235535694077,0.2988923626923252,0.32734559215702097,0.35022908475548253,0.362879358730906
1.5015015015015014,0.09210386253824537,0.23248788633420964,0.2962955477843523,0.3249953473959308,0.34810794071520695,0.36089597320589833
1.5215215215215214,0.08953591056913213,0.22954189414174136,0.29371526720474317,0.3226574798819651,0.3459964483330459,0.35892098042892756
1.5415415415415414,0.08702532031361038,0.22662430344440682,0.29115156660345054,0.32033205189267827,0.3438946719248618,0.3569544425612939
1.5615615615615615,0.08457102400450985,0.22373503055643165,0.28860448452879317,0.3180191194286352,0.3418026701763527,0.3549964164690996
1.5815815815815815,0.08217196499801521,0.22087398391245994,0.286074052786237,0.31571873253501215,0.3397204964402692,0.35304695400881575
1.6016016016016015,0.07982709816879668,0.2180410645148294,0.2835602967779274,0.31343093560524493,0.33764819901651,0.35110610229612776
1.6216216216216217,0.07753539026438892,0.2152361663584134,0.2810632358241623,0.31115576766786596,0.3355858214162074,0.34917390395915704
1.6416416416416417,0.07529582022137415,0.21245917683428825,0.27858288346791693,0.3088932626575955,0.3335334026108454,0.34725039737708663
1.6616616616616617,0.07310737944577597,0.2097099771134148,0.27611924776344415,0.3066434496716764,0.3314909772673654,0.34533561690513587
1.6816816816816818,0.07096907205993064,0.2069884425114324,0.2736723315499176,0.30440635321237014,0.3294585759701569,0.3434295930867645
1.7017017017017018,0.06887991511797642,0.2042944428356066,0.27124213271100595,0.3021819934164712,0.3274362254307611,0.3415323528539258
1.7217217217217218,0.06683893879196648,0.20162784271489737,0.2688286444212153,0.29997038627263306,0.3254239486860612,0.33964391971612623
1.7417417417417418,0.06484518653050657,0.19898850191405731,0.2664318553797759,0.29777154382725185,0.3234217652856735,0.3377643139390002
1.7617617617617618,0.06289771519170224,0.1963762756326113,0.26405175003279996,0.2955854743795923,0.3214296914692085,0.3358935527130535
1.7817817817817818,0.06099559515209944,0.19379101478952032,0.2616883087843867,0.2934121826668036,0.3194477403340268,0.334031650313189
1.8018018018018018,0.05913791039320712,0.19123256629427432,0.25934150819730833,0.29125167003942504,0.31747592199406166,0.33217861824958006
1.8218218218218218,0.05732375856709499,0.18870077330512763,0.25701132118386777,0.289103934627937,0.3155142437302536,0.3303344654104237
1.8418418418418419,0.05555225104247832,0.18619547547513057,0.25469771718748196,0.286968971500888,0.3135627101330961,0.32849919819706397
1.8618618618618619,0.053822512932618166,0.1837165091865884,0.2524006623555076,0.2848467728150754,0.31162132323776487,0.3266728206519467
1.8818818818818819,0.05213368310628818,0.1812637077745308,0.25012011970379566,0.28273732795824663,0.30969008265226156,0.3248553345798333
1.901901901901902,0.05048491418298929,0.17883690173974096,0.24785604927342336,0.2806406236847373,0.3077689856789864,0.32304673966267267
1.921921921921922,0.04887537251352753,0.17643591895187155,0.245608408280032,0.2785566442444505,0.30585802743012036,0.3212470335685055
1.941941941941942,0.047304238146998905,0.17406058484313153,0.2433771512561736,0.2764853715055513,0.3039572009371693,0.31945621205474756
1.961961961961962,0.04577070478517113,0.1717107225930074,0.24116223018702798,0.274426785071219,0.3020664972550062,0.31767426906617774
1.981981981981982,0.04427397972519605,0.16938615330445733,0.23896359463985428,0.2723808623907921,0.3001859055607232,0.3159011968279366
2.002002002002002,0.04281328379152763,0.16708669617198807,0.23678119188749824,0.270347578865605,0.2983154132475849,0.3141369859338164
2.022022022022022,0.04138785125787083,0.16481216864200182,0.23461496702626558,0.26832690794981334,0.29645500601435326,0.31238162543011205
2.042042042042042,0.039996929759944094,0.16256238656578334,0.23246486308845615,0.266318821246466,0.2946046679502441,0.31063510289527796
2.062062062062062,0.03863978019978454,0.1603371643454736,0.23033082114982745,0.26432328859908555,0.2927643816157516,0.3088974045156313
2.0820820820820822,0.03731567664228997,0.15813631507335735,0.2282127804322494,0.26234027817899247,0.2909341281195679,0.30716851515730864
2.1021021021021022,0.036023906204644726,0.15595965066477474,0.22611067840178684,0.260369756568594,0.28911388719180564,0.30544841843469295
2.1221221221221223,0.034763768939243975,0.15380698198495837,0.2240244508624469,0.2584116888408503,0.2873036372537255,0.3037370967754958
