time,imbalance Delta=0.1J,imbalance Delta=0.3J,imbalance Delta=0.5J,imbalance Delta=3J,imbalance Delta=5J,imbalance Delta=10J
8.55,-0.09239286099868069,-0.06906640084088851,-0.03810931205908804,-0.08652901070922007,-0.1005632870764288,-0.1026234544185066
8.6,-0.08747889132804557,-0.0656695349697306,-0.03587650424575695,-0.08745512125633506,-0.10282726134977598,-0.10567739186006109
8.65,-0.08175742971990066,-0.061687967548976486,-0.033327848589885814,-0.08835126730044589,-0.10503987790488564,-0.1086935140977846
8.700000000000001,-0.07528986409290424,-0.05716769419406975,-0.030495267910209525,-0.08922255559537662,-0.10719376185468556,-0.11166288630953776
8.75,-0.06814435606211663,-0.05215929449842018,-0.027412943946082152,-0.09007386016638358,-0.10928298186114921,-0.1145743517230361
8.8,-0.06039515357524487,-0.046717436246275196,-0.02411694655018574,-0.09090954209128974,-0.11130332045749688,-0.11741664569653919
8.85,-0.05212180976790364,-0.04090026974505462,-0.020644816123745306,-0.09173314849453064,-0.11325237855047414,-0.12018034570639821
8.9,-0.0434084106850208,-0.03476883455016434,-0.017035159328320962,-0.09254721036004987,-0.11512943009235652,-0.12285904321566435
8.950000000000001,-0.03434268612033055,-0.028386417722378925,-0.013327251560679553,-0.09335306469752142,-0.11693504201675992,-0.1254494093418171
9.0,-0.025015158076276044,-0.021817926309195653,-0.00956064039281753,-0.09415076899115991,-0.11867058448728854,-0.12795020254719264
9.05,-0.015518259384297031,-0.015129226620283627,-0.0057747109498646615,-0.09493901962743567,-0.12033770580080805,-0.13036047104065393
9.1,-0.005945393719714761,-0.008386514748992518,-0.0020083217562216218,-0.09571526907147246,-0.12193773446420733,-0.13267785587253642
9.15,0.003609950513820681,-0.0016556710288593273,0.0017005984229049417,-0.09647577566180178,-0.1234711720200043,-0.13489739810516013
9.200000000000001,0.013055105834523238,0.004998392717340108,0.005315410558836703,-0.09721589188031839,-0.12493730095249794,-0.13701142910339245
9.25,0.02229913402617329,0.01151233072458149,0.00880108384042683,-0.09793019395637625,-0.12633398107174704,-0.13901050605895013
9.3,0.03125367635848242,0.017824975877271464,0.012124571270828804,-0.09861288168672627,-0.12765769002266106,-0.140885019288619
9.35,0.03983382354282648,0.023877891225493202,0.015255088395304737,-0.09925802849926449,-0.12890366753258364,-0.14262693904917248
9.4,0.04795886809630543,0.029615902976225718,0.018164387971054068,-0.0998598814041579,-0.13006630050770032,-0.14423116761379626
9.450000000000001,0.05555312458598931,0.034987589247778075,0.020826985837666505,-0.10041315835334656,-0.13113958907223583,-0.14569589853017142
9.5,0.06254654330914744,0.03994573751579898,0.02322037573255145,-0.10091329202624809,-0.1321177132215126,-0.1470220835641915
9.55,0.0688754176664996,0.04444773409294385,0.02532522258358746,-0.1013566507935468,-0.13299556129903473,-0.14821224873138314
9.600000000000001,0.074482954613399,0.04845593173171051,0.027125478704998304,-0.10174070511504525,-0.13376921935544286,-0.14926903423473695
9.65,0.07931974523291858,0.051937901830009334,0.028608487438775768,-0.10206412403894802,-0.1344363432398842,-0.1501940315795493
9.700000000000001,0.08334422662638946,0.05486672161133463,0.029765063512340355,-0.10232681681144719,-0.13499639185807477,-0.1509873049881493
9.75,0.0865230222473192,0.05722119383134769,0.030589547739835674,-0.10252989043820601,-0.13545066597460298,-0.15164779618723154
9.8,0.08883121493691018,0.05898600934631128,0.031079785813394992,-0.10267555941649797,-0.13580218373196076,-0.15217431833120376
9.850000000000001,0.09025252231559605,0.0601517638943658,0.031237084595811135,-0.10276702164323044,-0.13605540682633566,-0.15256682930769544
9.9,0.09077939812728081,0.06071498448074621,0.0310661359865037,-0.10280828210951469,-0.1362158492117889,-0.15282747056334262
9.950000000000001,0.0904130408391345,0.06067808778231698,0.030574909208948984,-0.10280391478789411,-0.13628962268953349,-0.15296095358980766
10.0,0.08916332125592913,0.06004928801957988,0.029774512551842117,-0.10275885217446733,-0.13628300415870495,-0.15297415940916517
