time,imbalance Delta=5J,imbalance Delta=10J,imbalance Delta=15J,imbalance Delta=20J,imbalance Delta=30J,imbalance Delta=50J
0.5605605605605606,0.24300609369053913,0.3158355993882827,0.3379353393319513,0.34671246807868017,0.35336279789674485,0.3568991483956059
0.5805805805805806,0.23630504565265614,0.31059243077036824,0.33331594578836954,0.342361366247587,0.34922243938145936,0.3528734209180055
0.6006006006006006,0.22974782025035193,0.3054194816448321,0.3287525966184862,0.3380618416859179,0.34513072280104323,0.3488949336243238
0.6206206206206206,0.22333193643477955,0.30031539200802226,0.3242438265629606,0.33381235226696404,0.34108603718275693,0.3449620356577845
0.6406406406406406,0.21705493901471218,0.2952788663463961,0.3197882514814634,0.32961144300191964,0.3370868629347871,0.3410731696736375
0.6606606606606606,0.21091439867093176,0.2903086693680959,0.31538456337231513,0.32545774085599,0.33313176653496757,0.33722686646888256
0.6806806806806807,0.20490791200238526,0.2854036220123877,0.3110315256913134,0.32134994986857346,0.32921939552631874,0.33342173991998014
0.7007007007007007,0.19903310159798593,0.2805625977194928,0.3067279689517809,0.31728684655944533,0.3253484738012695,0.32965648221040933
0.7207207207207207,0.19328761612856782,0.2757845189444303,0.3024727865889697,0.3132672756039903,0.32151779715755757,0.3259298593310338
0.7407407407407407,0.18766913045407504,0.27106835389952066,0.29826493107299545,0.309290145761563,0.31772622910984083,0.32224070683728817
0.7607607607607607,0.18217534574159377,0.2664131135111433,0.29410341025544606,0.3053544260420374,0.31397269694203356,0.3185879258481821
0.7807807807807807,0.17680398959032645,0.2618178485772486,0.28998728393571427,0.3014591420965147,0.31025618798629184,0.31497047927302396
0.8008008008008007,0.17155281616004475,0.2572816471129561,0.28591566063395396,0.2976033728190085,0.3065757461154315,0.31138738825263435
0.8208208208208209,0.16641960629997982,0.25280363187236443,0.2818876945583591,0.2937862471467306,0.3029304684363582,0.30783772880260857
0.8408408408408409,0.16140216767546836,0.2483829580354291,0.27790258275520385,0.2900069410473431,0.29931950217283965,0.304320628646946
0.8608608608608609,0.15649833489002524,0.2440188110494567,0.273959562430786,0.28626467468224315,0.29574204172665114,0.30083526423106166
0.8808808808808809,0.15170596960082078,0.23971040461541612,0.2700579084350665,0.28255870973560526,0.2921973259067838,0.2973808579038538
0.9009009009009009,0.14702296062582415,0.2354569788098702,0.26619693089741675,0.2788883468995196,0.288684635317018,0.2939566752591219
0.9209209209209209,0.14244722404113788,0.23125779833389773,0.2623759730054535,0.27525292350614083,0.2852032898927447,0.2905620226271973
0.9409409409409409,0.13797670326727485,0.22711215088092312,0.2585944089184879,0.2716518112983027,0.28175264657845867,0.28719624470820126
0.960960960960961,0.13360936914335003,0.2230193456158512,0.2548516418076226,0.26808441433056335,0.2783320971378499,0.28385872233884757
0.980980980980981,0.1293432199883462,0.2189787117583986,0.2511471020149942,0.26455016699311995,0.27494106608890806,0.2805488703851851
